fecha,temp_media
2017-11-09,11.91663342198582
2017-11-10,13.426473847517753
2017-11-11,14.153047429078018
2017-11-12,14.307125443262393
2017-11-13,13.726839539007115
2017-11-14,12.279410460992908
2017-11-15,8.970866578014189
2017-11-16,7.139594414893619
2017-11-17,8.075321365248227
2017-11-18,8.979609929078014
2017-11-19,9.502116578014189
2017-11-20,7.214705230496459
2017-11-22,7.464284131205683
2017-11-23,6.9383421985815685
2017-11-24,7.391123670212767
2017-11-25,7.647296099290786
2017-11-26,6.457269503546105
2017-11-27,6.198382092198581
2017-11-28,5.955130762411351
2017-11-29,5.96633421985816
2017-11-30,6.5234596631205655
2017-12-01,6.957247340425531
2017-12-02,6.405152925531912
2017-12-03,8.288659565024409
2017-12-04,9.062827341322688
2017-12-05,8.686218375499331
2017-12-06,7.990534842432304
2017-12-07,7.760907678650692
2017-12-08,7.122314691522421
2017-12-09,7.127152685308483
2017-12-10,7.5569555555555645
2017-12-11,8.696288888888892
2017-12-12,8.311977777777779
2017-12-13,8.366044444444459
2017-12-14,9.106833333333336
2017-12-15,8.835400000000012
2017-12-16,8.780344444444463
2017-12-17,8.757944444444448
2017-12-18,9.245322222222217
2017-12-19,8.904388888888887
2017-12-20,7.047222222222231
2017-12-21,6.686100000000002
2017-12-22,8.008177777777778
2017-12-23,8.467311111111123
2017-12-24,9.441500000000016
2017-12-25,8.475444444444454
2017-12-26,8.103266666666663
2017-12-27,10.64636666666668
2017-12-28,8.614844444444456
2017-12-29,6.500777777777783
2017-12-30,6.343155555555563
2017-12-31,7.86171111111112
2018-01-01,9.49936860258123
2018-01-02,11.307327777777774
2018-01-03,12.081305555555565
2018-01-04,9.67907395045246
2018-01-05,8.781877688770225
2018-01-06,10.63075871749411
2018-01-07,11.048931909212284
2018-01-08,11.264797507788165
2018-01-09,10.347285269247898
2018-01-10,9.627102803738328
2018-01-11,9.528500000000012
2018-01-12,9.523488888888883
2018-01-13,8.293500000000002
2018-01-14,8.748712827341324
2018-01-15,9.54680426098536
2018-01-16,8.737172658677324
2018-01-17,7.713826009764773
2018-01-18,7.759454061251677
2018-01-19,6.7674766977363525
2018-01-20,6.907734132268104
2018-01-21,7.301742121615635
2018-01-22,8.196316023080355
2018-01-23,8.042598757212618
2018-01-24,8.980137594318698
2018-01-25,11.559187749667124
2018-01-26,11.116866400355097
2018-01-27,9.20315135375056
2018-01-28,7.3397581003107
2018-01-29,6.972858411007552
2018-01-30,6.472991566799825
2018-01-31,8.652918331114057
2018-02-01,8.016522414558368
2018-02-02,6.532811806480253
2018-02-03,5.878140257434538
2018-02-04,7.199656014203288
2018-02-05,9.57990913120569
2018-02-06,10.968750000000012
2018-02-07,8.747096631205673
2018-02-08,9.309773936170226
2018-02-09,7.768772163120578
2018-02-10,7.356648936170218
2018-02-11,6.380485372340428
2018-02-12,8.313087322695036
2018-02-13,12.202504432624115
2018-02-14,12.844148936170216
2018-02-15,9.861757535461
2018-02-16,7.653889627659577
2018-02-17,7.669093528368799
2018-02-18,8.569503546099304
2018-02-19,9.244968971631213
2018-02-20,9.509796099290792
2018-02-21,8.51780806737589
2018-02-22,8.099202127659588
2018-02-23,9.06878324468087
2018-02-24,8.861391843971647
2018-02-25,9.003125000000006
2018-02-26,8.072739361702139
2018-02-27,8.554776152482281
2018-02-28,9.602648492907807
2018-03-01,9.385693705673766
2018-03-02,11.582269503546105
2018-03-03,9.330186170212773
2018-03-04,8.949063051146387
2018-03-05,11.328130511463847
2018-03-06,11.444290123456792
2018-03-07,11.478251763668439
2018-03-08,12.081779100529113
2018-03-09,11.926377865961213
2018-03-10,11.381580687830693
2018-03-11,11.025859788359792
2018-03-12,10.896726190476198
2018-03-13,10.342383156966495
2018-03-14,10.41979717813052
2018-03-15,11.4157958553792
2018-03-16,13.3805114638448
2018-03-17,14.061926807760146
2018-03-18,13.266787918871264
2018-03-19,12.553086419753106
2018-03-20,11.662389770723092
2018-03-21,11.715090388007052
2018-03-22,11.311684303350965
2018-03-23,10.680313051146387
2018-03-24,9.295271164021171
2018-03-25,9.616545414462076
2018-03-26,8.602998236331555
2018-03-27,8.478009259259263
2018-03-28,9.268992504409184
2018-03-29,10.388470017636703
2018-03-30,10.873225308641977
2018-03-31,12.295838852097141
2018-04-01,13.209067982456146
2018-04-02,12.265076754385975
2018-04-03,11.033048245614047
2018-04-04,11.788190789473695
2018-04-05,14.982489035087724
2018-04-06,15.890548245614035
2018-04-08,15.921736749890506
2018-04-09,16.202529566360038
2018-04-10,17.296441086289967
2018-04-11,16.672360928602696
2018-04-12,15.004413053000455
2018-04-13,15.995247481384132
2018-04-14,16.20543144984669
2018-04-15,17.025941743320193
2018-04-16,16.86680902321507
2018-04-17,16.834888304862023
2018-04-19,15.524430573806393
2018-04-20,13.342860271572485
2018-04-21,13.373926850635133
2018-04-22,13.64698861147613
2018-04-23,14.252452912833984
2018-04-24,13.609625492772665
2018-04-25,12.431745510293474
2018-04-26,14.223598335523429
2018-04-27,14.207084975908892
2018-04-28,15.41772886552782
2018-04-29,15.941403854577322
2018-04-30,16.509888304862002
2018-05-01,16.369086727989494
2018-05-02,15.724879544459045
2018-05-03,15.252671922908453
2018-05-04,15.638775733683744
2018-05-05,16.924628171478574
2018-05-06,17.68930446194224
2018-05-07,18.07180664916884
2018-05-08,18.35355424321959
2018-05-09,18.909503499562547
2018-05-10,19.496850393700786
2018-05-11,18.581539807524045
2018-05-12,17.056288276465448
2018-05-13,15.923654855643045
2018-05-14,15.948862642169738
2018-05-15,16.986395450568676
2018-05-16,16.565124671916
2018-05-17,15.95251531058616
2018-05-18,16.387631233595776
2018-05-19,16.01902887139105
2018-05-20,14.95469160104987
2018-05-21,14.816141732283466
2018-05-22,14.231397637795279
2018-05-23,13.966185476815404
2018-05-24,13.810225284339447
2018-05-25,14.252274715660555
2018-05-26,14.333770778652667
2018-05-27,15.156069553805773
2018-05-28,15.485454943132114
2018-05-29,15.733016185476803
2018-05-30,16.339599737532804
2018-05-31,15.718635170603688
2018-06-01,16.301367016622912
2018-06-02,17.23877952755905
2018-06-03,18.37747156605424
2018-06-04,17.99437882764655
2018-06-05,18.275262812089373
2018-06-06,20.276193604905814
2018-06-07,19.81054533508539
2018-06-08,20.031614104248817
2018-06-09,20.14716381953569
2018-06-10,19.689067982456123
2018-06-11,21.41375765529309
2018-06-12,22.897878390201182
2018-06-13,23.194006999125065
2018-06-14,22.622265966754146
2018-06-15,20.80634295713035
2018-06-16,19.14785651793521
2018-06-17,19.440474628171472
2018-06-18,19.70504155730531
2018-06-19,20.38724846894138
2018-06-20,21.306039755351648
2018-06-21,20.913968982088228
2018-06-22,20.54260594145913
2018-06-23,20.412734818698105
2018-06-24,18.63404325032765
2018-06-25,19.147280471821748
2018-06-26,19.997214941022246
2018-06-27,20.526823940585423
2018-06-28,21.01019003931847
2018-06-29,19.568403232852766
2018-06-30,19.90129969418959
2018-07-01,20.225120139799035
2018-07-02,19.323470948012226
2018-07-03,19.37721712538227
2018-07-04,20.392715159458266
2018-07-05,21.720784185233736
2018-07-06,20.368304936653537
2018-07-07,19.529024869109925
2018-07-08,19.912227312390907
2018-07-09,19.96090413943356
2018-07-10,19.73832244008713
2018-07-11,20.220217864923747
2018-07-12,20.802080610021783
2018-07-13,21.683692810457515
2018-07-14,22.653910675381265
2018-07-15,23.585315904139403
2018-07-16,23.94594771241829
2018-07-17,24.813294168842468
2018-07-18,23.608268059181906
2018-07-19,21.75200174064401
2018-07-20,20.819157963446465
2018-07-21,21.30994342906874
2018-07-22,22.610073977371613
2018-07-23,23.34221061792861
2018-07-24,23.16243472584856
2018-07-25,23.10708224543079
2018-07-26,23.38016753698865
2018-07-27,23.72251958224537
2018-07-28,22.85851827676237
2018-07-29,21.629606692742254
2018-07-30,22.10807257714037
2018-07-31,22.93818440648269
2018-08-01,22.13256679807269
2018-08-02,21.148335523434067
2018-08-03,21.464060446780493
2018-08-04,22.158966797728247
2018-08-05,22.617277486910982
2018-08-06,23.391437609075
2018-08-07,24.021051483420592
2018-08-08,24.12105148342059
2018-08-09,23.60434118673647
2018-08-10,23.702846858638722
2018-08-11,23.15916230366487
2018-08-12,22.70888961605582
2018-08-13,21.639201570680594
2018-08-14,20.61171465968584
2018-08-15,21.200752617801047
2018-08-16,20.87272033158813
2018-08-17,21.781097294938906
2018-08-18,22.62721422338565
2018-08-19,21.754722949389162
2018-08-20,21.36934991273993
2018-08-21,21.265586823734708
2018-08-22,20.801647033158808
2018-08-23,20.777541448516573
2018-08-24,21.933027923211174
2018-08-25,23.234740401396152
2018-08-26,24.09799301919718
2018-08-27,24.87657068062821
2018-08-28,23.96423429319368
2018-08-29,23.209576788830685
2018-08-30,22.854068499127386
2018-08-31,23.340761343804523
2018-09-01,24.016633944153558
2018-09-02,24.31147469458983
2018-09-03,23.456980802792287
2018-09-04,22.71354712041881
2018-09-05,22.63201352530541
2018-09-06,22.69177574171025
2018-09-08,22.05699171029664
2018-09-09,22.27358202443277
2018-09-10,22.436085526315726
2018-09-11,22.347894736842107
2018-09-12,22.194133771929803
2018-09-13,22.13584429824557
2018-09-14,21.439714912280703
2018-09-15,20.743245614035057
2018-09-16,20.942905701754366
2018-09-17,20.704353070175426
2018-09-18,20.114100877192968
2018-09-19,19.937719298245607
2018-09-20,20.446052631578933
2018-09-21,20.43359649122804
2018-09-22,18.654517543859626
2018-09-23,18.177313596491203
2018-09-24,17.633947368421023
2018-09-25,17.283015350877186
2018-09-26,17.75099780701752
2018-09-27,18.13762061403505
2018-09-28,18.40766447368421
2018-09-29,18.78370614035088
2018-09-30,18.75719298245614
2018-10-01,19.29588815789469
2018-10-02,19.550208333333348
2018-10-03,19.095745614035085
2018-10-04,18.922489035087725
2018-10-05,18.63517543859649
2018-10-06,18.43605286151159
2018-10-07,18.663007863695928
2018-10-08,18.80571210135429
2018-10-09,18.422597204019226
2018-10-10,17.60350589777193
2018-10-11,17.322258628221913
2018-10-12,16.714700742682396
2018-10-13,15.281214504150293
2018-10-14,15.62173438182612
2018-10-15,16.243949322848405
2018-10-16,18.721712538226267
2018-10-17,19.017169069462646
2018-10-18,19.872531673219733
2018-10-19,20.117529488859745
2018-10-20,20.219615552643074
2018-10-21,20.081334643949315
2018-10-22,18.681323722149386
2018-10-23,17.628626037570985
2018-10-24,18.79874399301003
2018-10-25,18.714493228484034
2018-10-26,18.393698121450434
2018-10-27,17.556651376146807
2018-10-28,17.24750982961991
2018-10-29,17.605471821756204
2018-10-30,17.335168195718634
2018-10-31,17.044746614242015
2018-11-01,16.190465268676277
2018-11-02,15.268250327653975
2018-11-03,13.963411970292707
2018-11-04,12.632468243539202
2018-11-05,11.785260621988616
2018-11-06,10.992771216097989
2018-11-07,12.723797025371836
2018-11-08,11.902340332458449
2018-11-09,10.60459317585302
2018-11-10,9.916141732283467
2018-11-11,11.099639107611566
2018-11-12,12.652416885389323
2018-11-13,13.607906824146982
2018-11-14,12.96392169728784
2018-11-15,11.519597550306216
2018-11-16,11.128193350831149
2018-11-17,10.687401574803156
2018-11-18,10.221937882764664
2018-11-19,12.047506561679795
2018-11-20,13.55173884514433
2018-11-21,13.92859798775152
2018-11-22,14.699584426946616
2018-11-23,14.752263779527533
2018-11-24,14.316502624671918
2018-11-25,13.151640419947514
2018-11-26,11.963418635170619
2018-11-27,10.982261592300977
2018-11-28,11.548020559930006
2018-11-29,11.258497375328087
2018-11-30,11.093602362204726
2018-12-01,11.301848206474194
2018-12-02,10.262987012987026
2018-12-03,8.863116883116886
2018-12-04,8.240454545454547
2018-12-05,7.991471861471866
2018-12-06,7.081287878787879
2018-12-07,7.3145021645021675
2018-12-08,8.381688311688311
2018-12-09,7.801850649350652
2018-12-10,8.254080086580089
2018-12-11,8.890963203463219
2018-12-12,8.322781385281392
2018-12-13,9.400584415584408
2018-12-14,8.901482683982696
2018-12-15,8.572575757575763
2018-12-16,9.414880952380958
2018-12-17,9.76182900432901
2018-12-18,10.163214285714297
2018-12-19,9.321731601731603
2018-12-20,9.034967532467546
2018-12-21,9.078203463203462
2018-12-22,8.449101731601743
2018-12-23,7.863668831168837
2018-12-24,7.608387445887438
2018-12-25,7.798311688311696
2018-12-26,8.377283549783549
2018-12-27,8.110335497835512
2018-12-28,7.5472835497835495
2018-12-29,5.025119047619053
2018-12-30,5.10392857142857
2018-12-31,6.5895021645021705
2019-01-01,7.148993506493512
2019-01-02,7.716958874458883
2019-01-03,9.051720779220787
2019-01-04,9.57639610389612
2019-01-05,8.349296536796539
2019-01-06,6.933181818181825
2019-01-07,6.6676839826839815
2019-01-08,7.002911255411261
2019-01-09,8.753841991342004
2019-01-10,9.672370129870137
2019-01-11,9.068982683982687
2019-01-12,8.514145021645028
2019-01-13,9.31846405228758
2019-01-14,9.028583877995654
2019-01-15,8.895413943355123
2019-01-16,7.080054466230941
2019-01-17,5.966372549019607
2019-01-18,5.086503267973853
2019-01-19,5.544753490401392
2019-01-20,4.658835078534032
2019-01-21,5.112260034904008
2019-01-22,5.918793630017452
2019-01-23,6.35393760907504
2019-01-24,6.639539703315887
2019-01-25,7.55428664921465
2019-01-26,7.2006653577661535
2019-01-27,8.149814572425829
2019-01-28,8.040706806282722
2019-01-29,8.909489528795811
2019-01-30,11.136027486910992
2019-01-31,7.782384380453756
2019-02-01,5.599650959860384
2019-02-02,5.93251527050611
2019-02-03,6.41372098116514
2019-02-04,3.908749452474813
2019-02-05,3.8351839684625513
2019-02-06,3.0203898379325467
2019-02-07,3.2948094612352192
2019-02-08,4.3113775733683815
2019-02-09,5.543440648269828
2019-02-10,6.3292268944371495
2019-02-11,6.95002190100744
2019-02-12,7.515889180902327
2019-02-13,8.071342531756459
2019-02-14,8.809986859395535
2019-02-15,9.945838808585208
2019-02-16,8.90603372755147
2019-02-17,7.847532486494385
2019-02-18,7.581030077383572
2019-02-19,7.854650313914447
2019-02-20,7.708647247773403
2019-02-21,8.236844794860563
2019-02-22,8.296601693677916
2019-02-23,9.88240984085268
2019-02-24,7.876202485380127
2019-02-25,8.918220029239766
2019-02-26,10.212956871345028
2019-02-27,9.725994152046793
2019-02-28,9.740292397660827
2019-03-01,12.69568713450291
2019-03-02,13.55088334063367
2019-03-03,12.964544802867374
2019-03-04,10.32439426523299
2019-03-05,8.947652329749099
2019-03-06,10.33366308243728
2019-03-07,12.179566308243725
2019-03-08,12.019491039426534
2019-03-09,12.308663082437274
2019-03-10,12.742071684587815
2019-03-11,13.181620071684582
2019-03-12,12.909577060931904
2019-03-13,10.643931899641572
2019-03-14,9.748275985663096
2019-03-15,9.4344265232975
2019-03-16,8.353996415770611
2019-03-17,9.103125448028678
2019-03-18,9.24117921146954
2019-03-19,10.693759856630834
2019-03-20,10.539340501792124
2019-03-21,9.986222222222233
2019-03-22,9.649114695340506
2019-03-23,9.041738351254482
2019-03-24,8.99824372759857
2019-03-25,8.14884587813621
2019-03-26,10.960017921146937
2019-03-27,13.161856630824387
2019-03-28,14.838157706093169
2019-03-29,14.589351254480286
2019-03-30,16.097921146953393
2019-03-31,15.807953405017916
2019-04-01,14.677996415770615
2019-04-02,13.944953405017946
2019-04-03,14.004652329749085
2019-04-04,13.507318996415744
2019-04-05,13.403523297491047
2019-04-06,12.776211469534047
2019-04-07,12.247663252240713
2019-04-08,11.910093896713615
2019-04-09,11.618790012804086
2019-04-10,12.652347417840366
2019-04-11,12.929556124626524
2019-04-12,14.028553137003806
2019-04-13,14.708674775928321
2019-04-14,16.186982501066986
2019-04-15,14.529545454545438
2019-04-16,13.928990610328624
2019-04-17,14.385574050362782
2019-04-18,13.674477166026461
2019-04-19,12.956690140845074
2019-04-20,13.634133589415278
2019-04-21,15.016684450135172
2019-04-22,15.07759994309289
2019-04-23,14.922617015222626
2019-04-24,15.080619576042109
2019-04-25,15.448321240574732
2019-04-26,14.40183169725425
2019-04-27,13.543188931569192
2019-04-28,13.614955896998156
2019-04-29,14.082785602503902
2019-04-30,15.563632806942664
2019-05-01,17.250700668658382
2019-05-02,19.159279413856872
2019-05-03,19.012981931996006
2019-05-04,19.042367335325046
2019-05-05,16.60008243727597
2019-05-06,15.591641577060926
2019-05-07,17.439964157706108
2019-05-08,17.82020071684586
2019-05-09,18.42152329749101
2019-05-10,20.05715770609317
2019-05-11,20.572351254480253
2019-05-12,21.304491039426523
2019-05-13,22.79296415770608
2019-05-14,20.614308243727592
2019-05-15,16.672136200716835
2019-05-16,17.364060931899616
2019-05-17,18.40110394265231
2019-05-18,18.540620071684558
2019-05-19,15.803856630824368
2019-05-20,14.230716845878133
2019-05-21,14.45450179211471
2019-05-22,14.56679211469532
2019-05-23,15.453082437275985
2019-05-24,16.037469534050175
2019-05-25,17.111695340501782
2019-05-26,17.425189964157678
2019-05-27,18.15334050179213
2019-05-28,18.949523297491027
2019-05-29,18.959254480286752
2019-05-30,18.57422222222221
2019-05-31,18.99774910394264
2019-06-01,19.727555555555533
2019-06-02,20.405350318471328
2019-06-03,21.477406700593704
2019-06-04,22.108460398136355
2019-06-05,21.30461668784411
2019-06-06,21.307062685302807
2019-06-07,21.962611181702666
2019-06-08,22.053293096145676
2019-06-09,21.048517577297755
2019-06-10,19.43160736975856
2019-06-11,18.663299449385843
2019-06-12,17.856342651418867
2019-06-13,17.32349639983056
2019-06-14,16.81784201609485
2019-06-15,16.89959762812366
2019-06-16,17.596166878441338
2019-06-17,18.908894536213463
2019-06-18,20.08105675561201
2019-06-19,20.91769377382465
2019-06-20,21.694345616264282
2019-06-21,22.363818297331647
2019-06-22,22.63790766624312
2019-06-23,21.20830156713257
2019-06-24,20.63619229140194
2019-06-25,22.00933926302411
2019-06-26,23.436488775942394
2019-06-27,24.394864464210052
2019-06-28,25.20438373570518
2019-06-29,25.731416772554013
2019-06-30,25.55966751376533
2019-07-01,24.427583650995327
2019-07-02,23.580844980940252
2019-07-03,24.60959339263021
2019-07-04,24.95525201185939
2019-07-05,25.38271918678525
2019-07-06,26.317894959762782
2019-07-07,26.75589171974521
2019-07-08,25.115116772823754
2019-07-09,24.604118895966
2019-07-10,24.695949957591118
2019-07-11,24.0272688719253
2019-07-12,24.57910305343512
2019-07-13,25.049416878710762
2019-07-14,25.670239609838784
2019-07-15,26.150764331210194
2019-07-16,26.15488322717623
2019-07-17,25.70305732484076
2019-07-18,25.35321656050955
2019-07-19,24.69981953290869
2019-07-20,25.661549893842892
2019-07-21,25.85297239915073
2019-07-22,25.128375796178307
2019-07-23,25.159331210191056
2019-07-24,24.55468152866241
2019-07-25,23.00794055201693
2019-07-26,23.98074309978765
2019-07-27,24.80042462845007
2019-07-28,24.892144373672988
2019-07-29,24.661433121019073
2019-07-30,22.86050955414011
2019-07-31,21.95884288747344
2019-08-01,21.682346072186817
2019-08-02,23.113757961783424
2019-08-03,24.669628450106146
2019-08-04,24.21088348271441
2019-08-05,24.793032437046485
2019-08-06,24.873965002133986
2019-08-07,24.931722151088373
2019-08-08,22.890791720017052
2019-08-09,22.948506188647
2019-08-10,24.43716389244555
2019-08-11,24.67605633802814
2019-08-12,24.744504908237285
2019-08-13,22.518352539479274
2019-08-14,20.54125053350404
2019-08-15,20.34722577891589
2019-08-16,20.58658119658116
2019-08-17,21.924017094017085
2019-08-18,21.326282051282025
2019-08-19,22.379492939666246
2019-08-20,23.239366709456547
2019-08-21,24.367736414206234
2019-08-22,22.88451005562686
2019-08-23,20.915457851946933
2019-08-24,20.090233204963614
2019-08-25,20.94012623020965
2019-08-26,22.554150620453573
2019-08-27,23.29714377406935
2019-08-28,23.956964056482647
2019-08-29,24.775310226786452
2019-08-30,24.91567180145485
2019-08-31,23.33295844044557
2019-09-01,21.558654670094246
2019-09-02,20.58631872852232
2019-09-03,19.39511383161511
2019-09-04,18.566709621993095
2019-09-05,18.367407646048093
2019-09-06,18.97423754295532
2019-09-07,19.17251932989689
2019-09-08,19.297948883161503
2019-09-09,19.733558848797234
2019-09-10,20.36931915807557
2019-09-11,20.453586769759426
2019-09-12,20.732560137457007
2019-09-13,19.538122852233645
2019-09-14,18.693996993127136
2019-09-15,17.742300257731934
2019-09-16,19.332452749140877
2019-09-17,17.296885738831627
2019-09-18,16.967257302405475
2019-09-19,18.232302405498267
2019-09-20,19.235502577319586
2019-09-21,19.77333548109965
2019-09-22,19.345876288659788
2019-09-23,18.403500859106487
2019-09-24,18.73647981099657
2019-09-25,19.401116838487933
2019-09-26,19.306647336769725
2019-09-27,18.901041666666643
2019-09-28,17.968019759450172
2019-09-29,17.295060137457035
2019-09-30,17.266774054982815
2019-10-01,17.43667793268552
2019-10-02,17.169778904379662
2019-10-03,17.529168426982118
2019-10-04,18.21898676242781
2019-10-05,18.367349669060687
2019-10-06,17.935157020138014
2019-10-07,16.531080129559214
2019-10-08,16.296655400647804
2019-10-09,16.132491902548935
2019-10-10,16.731066047035622
2019-10-11,17.32734826080832
2019-10-12,17.55825235882269
2019-10-13,15.726577242641866
2019-10-14,14.653900859033936
2019-10-15,13.972796085058432
2019-10-16,14.383833262920694
2019-10-17,16.09809181805377
2019-10-18,16.812529925362636
2019-10-19,16.282238417124322
2019-10-20,15.546433600901278
2019-10-21,14.710016194902133
2019-10-22,14.423693845937176
2019-10-23,15.382618645261221
2019-10-24,15.577189832417965
2019-10-25,16.147605970989982
2019-10-26,15.798535417546825
2019-10-27,15.052918603013651
2019-10-28,14.193962118011545
2019-10-29,14.80765033093932
2019-10-30,14.99044500774539
2019-10-31,14.907396845514727
2019-11-01,14.73144627517251
2019-11-02,14.259118434023387
2019-11-03,14.210924517673586
2019-11-04,14.945319930825772
2019-11-05,15.75586900129701
2019-11-06,16.644920017293565
2019-11-07,16.821854734111575
2019-11-08,16.546454820579314
2019-11-09,15.80305879809769
2019-11-10,15.41627756160831
2019-11-11,14.655760916558561
2019-11-12,13.995914396887144
2019-11-13,13.686727194120207
2019-11-14,13.771681798530054
2019-11-15,13.326437527021177
2019-11-16,12.655101599654126
2019-11-17,12.868914829226124
2019-11-18,13.0950497189797
2019-11-19,13.766904453091225
2019-11-20,13.3025075659317
2019-11-21,11.450172935581506
2019-11-22,8.079755728491143
2019-11-23,8.024297449200184
2019-11-24,7.6252594033722545
2019-11-25,10.595251477158094
2019-11-26,11.546602536388535
2019-11-27,11.270651390690306
